スプレー菊(ピ),0,相対,147230,11840,94020,15330,9160,16880,200914
スプレー菊(ピ),0,第三者等,1770,1770,0,0,0,0,200914
小菊(白),338745,せり・入札,5490,360,2820,2010,300,0,200914
小菊(白),0,相対,321665,48830,159005,77450,24120,12260,200914
小菊(白),0,第三者等,9020,9020,0,0,0,0,200914
小菊(白),0,商物分離,2570,0,2570,0,0,0,200914
小菊(黄),497852,せり・入札,6477,540,2937,2380,100,520,200914
小菊(黄),0,相対,479445,61225,266880,116640,25190,9510,200914
小菊(黄),0,第三者等,9380,9380,0,0,0,0,200914
小菊(黄),0,商物分離,2550,0,2550,0,0,0,200914
小菊(赤),494010,せり・入札,10390,530,5630,200,400,3630,200914
小菊(赤),0,相対,471130,70325,243030,106325,25630,25820,200914
小菊(赤),0,第三者等,10940,10940,0,0,0,0,200914
小菊(赤),0,商物分離,1550,0,1550,0,0,0,200914
カーネーション(白),45407,せり・入札,1849,380,744,0,525,200,200914
カーネーション(白),0,相対,42833,3070,30923,950,2710,5180,200914
カーネーション(白),0,第三者等,725,725,0,0,0,0,200914
カーネーション(赤),289859,せり・入札,23653,350,15203,0,520,7580,200914
カーネーション(赤),0,相対,260306,29110,152666,33140,30640,14750,200914
カーネーション(赤),0,第三者等,5900,5900,0,0,0,0,200914
カーネーション(ピ),134692,せり・入札,26729,4151,16458,1000,800,4320,200914
カーネーション(ピ),0,相対,103543,10471,63702,10500,9080,9790,200914
カーネーション(ピ),0,第三者等,4420,4420,0,0,0,0,200914
スプレーカーネ(ピ),286169,せり・入札,30677,3025,20652,1550,2750,2700,200914
スプレーカーネ(ピ),0,相対,252755,9550,197065,28100,7480,10560,200914
スプレーカーネ(ピ),0,第三者等,2337,2337,0,0,0,0,200914
スプレーカーネ(ピ),0,商物分離,400,0,400,0,0,0,200914
スプレーカーネ(複),163557,せり・入札,34660,3080,24530,600,2400,4050,200914
スプレーカーネ(複),0,相対,126347,6387,98810,10150,5800,5200,200914
スプレーカーネ(複),0,第三者等,2550,2550,0,0,0,0,200914
バラ(白),38012,せり・入札,9650,280,4370,1740,1200,2060,200914
バラ(白),0,相対,27832,878,18684,1110,1410,5750,200914
バラ(白),0,第三者等,240,230,0,0,0,10,200914
バラ(白),0,商物分離,290,0,210,0,0,80,200914
バラ(黄),31098,せり・入札,5504,210,2290,1270,985,749,200914
バラ(黄),0,相対,25354,1026,16188,2210,2300,3630,200914
バラ(黄),0,第三者等,200,120,0,0,80,0,200914
バラ(黄),0,商物分離,40,0,0,0,0,40,200914
バラ(赤),66914,せり・入札,21120,1200,7880,3510,3160,5370,200914
バラ(赤),0,相対,44724,2345,27449,4470,4175,6285,200914
バラ(赤),0,第三者等,820,670,0,0,150,0,200914
バラ(赤),0,商物分離,250,0,100,0,0,150,200914
バラ(ピ),93908,せり・入札,21084,1770,7760,4475,2790,4289,200914
バラ(ピ),0,相対,72224,4010,41514,6490,5870,14340,200914
バラ(ピ),0,第三者等,600,390,0,0,210,0,200914
スプレーバラ,72374,せり・入札,7025,590,2460,1200,1065,1710,200914
スプレーバラ,0,相対,64169,1970,40657,6950,3865,10727,200914
スプレーバラ,0,第三者等,930,740,0,0,120,70,200914
スプレーバラ,0,商物分離,250,0,250,0,0,0,200914
鉄砲ゆり,52735,せり・入札,1970,750,1120,0,0,100,200914
鉄砲ゆり,0,相対,49045,1260,38535,900,2740,5610,200914
鉄砲ゆり,0,第三者等,1720,1690,0,0,0,30,200914
すかしゆり,42680,せり・入札,5100,920,3350,20,710,100,200914
すかしゆり,0,相対,36650,3740,27400,430,5020,60,200914
すかしゆり,0,第三者等,930,930,0,0,0,0,200914
ハイブリッド,165440,せり・入札,32415,3870,17950,3870,3605,3120,200914
ハイブリッド,0,相対,131155,7645,83615,15045,8730,16120,200914
ハイブリッド,0,第三者等,1870,1870,0,0,0,0,200914
シニュアータ系,160790,せり・入札,4490,580,2730,470,110,600,200914
シニュアータ系,0,相対,150470,16120,91180,8430,11780,22960,200914
シニュアータ系,0,第三者等,5630,5530,100,0,0,0,200914
シニュアータ系,0,商物分離,200,0,200,0,0,0,200914
その他スターチス,51431,せり・入札,2103,120,1310,333,300,40,200914
その他スターチス,0,相対,48918,4215,30085,6778,1450,6390,200914
その他スターチス,0,第三者等,410,410,0,0,0,0,200914
トルコキキョウ(白),35275,せり・入札,7030,0,4230,980,1780,40,200914
トルコキキョウ(白),0,相対,28245,120,21110,3555,3460,0,200914
トルコキキョウ(ピ),42220,せり・入札,9920,60,3295,2810,3755,0,200914
トルコキキョウ(ピ),0,相対,32110,380,24440,3370,3840,80,200914
トルコキキョウ(ピ),0,第三者等,190,120,30,0,0,40,200914
トルコキキョウ(紫),30550,せり・入札,5760,130,2320,1340,1940,30,200914
トルコキキョウ(紫),0,相対,24470,650,15680,3000,4920,220,200914
トルコキキョウ(紫),0,第三者等,320,280,40,0,0,0,200914
トルコキキョウ(複),27120,せり・入札,7440,630,4330,2440,40,0,200914
トルコキキョウ(複),0,相対,19650,1250,16110,2150,80,60,200914
トルコキキョウ(複),0,第三者等,30,0,30,0,0,0,200914
その他トルコキョ,105443,せり・入札,30380,9365,7874,3835,1360,7946,200914
その他トルコキョ,0,相対,71703,10855,22875,3770,1605,32598,200914
その他トルコキョ,0,第三者等,3360,3310,30,0,0,20,200914
大輪グラジオラス,46650,せり・入札,4390,720,1520,680,150,1320,200914
大輪グラジオラス,0,相対,40500,3960,26450,1520,3290,5280,200914
大輪グラジオラス,0,第三者等,1760,1680,0,0,0,80,200914
小輪グラジオラス,350,せり・入札,180,0,0,80,0,100,200914
小輪グラジオラス,0,相対,170,0,0,0,100,70,200914
その他グラジオラス,1460,せり・入札,260,0,0,160,0,100,200914
その他グラジオラス,0,相対,1200,0,200,330,490,180,200914
カトレア,4979,せり・入札,641,150,210,170,55,56,200914
カトレア,0,相対,4248,971,1942,640,430,265,200914
カトレア,0,第三者等,90,90,0,0,0,0,200914
デンファレ,71720,せり・入札,11140,2250,5255,1640,300,1695,200914
デンファレ,0,相対,59025,6125,39820,6430,4660,1990,200914
デンファレ,0,第三者等,1555,1555,0,0,0,0,200914
宿根かすみ草,65708,せり・入札,1070,0,760,60,0,250,200914
宿根かすみ草,0,相対,62888,5480,40278,4720,4300,8110,200914
宿根かすみ草,0,第三者等,1750,1690,0,0,0,60,200914
ガーベラ,187695,せり・入札,22740,2500,9760,1040,1290,8150,200914
ガーベラ,0,相対,161184,10775,102869,12980,15290,19270,200914
ガーベラ,0,第三者等,3771,2451,310,0,110,900,200914
くじゃく草,69520,せり・入札,20700,4210,8020,4200,2670,1600,200914
くじゃく草,0,相対,47500,4130,29860,2730,4020,6760,200914
くじゃく草,0,第三者等,1320,1160,50,0,110,0,200914
けいとう,249355,せり・入札,66901,4455,30851,17080,3850,10665,200914
けいとう,0,相対,178264,14150,114694,17995,12525,18900,200914
けいとう,0,第三者等,3950,3445,300,0,205,0,200914
けいとう,0,商物分離,240,0,240,0,0,0,200914
コスモス,33290,せり・入札,6550,830,4070,1000,100,550,200914
コスモス,0,相対,25790,1000,18640,2300,1370,2480,200914
コスモス,0,第三者等,950,700,0,0,250,0,200914
りんどう,832671,せり・入札,31801,3050,19870,2940,1061,4880,200914
りんどう,0,相対,781210,118140,516295,45940,59480,41355,200914
りんどう,0,第三者等,19660,17910,400,0,1350,0,200914
その他の切花,2360520,せり・入札,420286,47707,241638,50061,24940,55940,200914
その他の切花,0,相対,1897148,125073,1325030,144204,150379,152462,200914
その他の切花,0,第三者等,40644,37484,370,0,2050,740,200914
その他の切花,0,商物分離,2442,0,2141,0,0,301,200914
そてつ,16025,せり・入札,4245,650,1485,200,1380,530,200914
そてつ,0,相対,11630,2370,6670,620,1970,0,200914
そてつ,0,第三者等,150,150,0,0,0,0,200914
フェニックス,48850,せり・入札,5000,1300,3400,200,0,100,200914
フェニックス,0,相対,43250,6150,31100,1800,2050,2150,200914
フェニックス,0,第三者等,600,600,0,0,0,0,200914
レザーファン,70430,せり・入札,7160,500,3680,660,0,2320,200914
レザーファン,0,相対,62470,4360,40290,3880,7330,6610,200914
レザーファン,0,第三者等,800,600,0,0,100,100,200914
その他の切葉,282707,せり・入札,55682,4615,27922,6230,4665,12250,200914
その他の切葉,0,相対,222298,14180,147407,18230,16390,26091,200914
その他の切葉,0,第三者等,4707,4512,0,0,140,55,200914
その他の切葉,0,商物分離,20,0,20,0,0,0,200914
どうだんつつじ,6392,せり・入札,1836,0,390,984,307,155,200914
どうだんつつじ,0,相対,4546,20,2937,251,320,1018,200914
どうだんつつじ,0,第三者等,10,10,0,0,0,0,200914
ユーカリ,26615,せり・入札,7225,185,3951,640,235,2214,200914
ユーカリ,0,相対,18720,1510,13330,810,262,2808,200914
ユーカリ,0,第三者等,670,590,0,0,50,30,200914
その他の切枝,259079,せり・入札,43764,2352,22584,4775,2271,11782,200914
その他の切枝,0,相対,210570,12447,148225,11437,6757,31704,200914
その他の切枝,0,第三者等,3028,2805,120,0,10,93,200914
その他の切枝,0,商物分離,1717,0,1677,0,0,40,200914
ポットマム,88,相対,88,0,88,0,0,0,200914
エラチオールベゴニア,128,せり・入札,106,0,106,0,0,0,200914
エラチオールベゴニア,0,相対,22,0,22,0,0,0,200914
りんどう,250,せり・入札,41,0,41,0,0,0,200914
りんどう,0,相対,209,0,209,0,0,0,200914
カランコエ,161,せり・入札,72,0,72,0,0,0,200914
カランコエ,0,相対,89,0,89,0,0,0,200914
シャコバサボテン,125,せり・入札,24,0,24,0,0,0,200914
シャコバサボテン,0,相対,101,0,101,0,0,0,200914
ファレノプシス,697,せり・入札,231,0,112,61,33,25,200914
ファレノプシス,0,相対,429,0,353,19,35,22,200914
ファレノプシス,0,商物分離,37,0,37,0,0,0,200914
フィロデンドロン,62,せり・入札,29,0,29,0,0,0,200914
フィロデンドロン,0,相対,33,0,33,0,0,0,200914
ポトス,131,せり・入札,107,0,107,0,0,0,200914
ポトス,0,相対,24,0,24,0,0,0,200914
ネフロレピス,5,せり・入札,5,0,5,0,0,0,200914
アロエ,6,せり・入札,6,0,6,0,0,0,200914
ベンジャミン,37,せり・入札,15,0,15,0,0,0,200914
ベンジャミン,0,相対,22,0,22,0,0,0,200914
その他の鉢物,2429,せり・入札,1096,0,1096,0,0,0,200914
その他の鉢物,0,相対,1303,0,1303,0,0,0,200914
その他の鉢物,0,商物分離,30,0,30,0,0,0,200914
その他の苗物,14925,せり・入札,5537,0,5537,0,0,0,200914
その他の苗物,0,相対,7228,0,7228,0,0,0,200914
その他の苗物,0,商物分離,2160,0,2160,0,0,0,200914
その他の花き,3082,せり・入札,691,0,31,440,220,0,200914
その他の花き,0,相対,2341,0,1291,760,290,0,200914
その他の花き,0,第三者等,50,0,0,0,50,0,200914
ぼさぎく,1852,せり・入札,1393,193,790,0,216,194,200915
ぼさぎく,0,相対,459,48,272,20,108,11,200915
ポットマム,3879,せり・入札,1789,59,1114,16,126,474,200915
ポットマム,0,相対,2090,31,726,33,72,1228,200915
エラチオールベゴニア,1705,せり・入札,912,83,235,170,163,261,200915
エラチオールベゴニア,0,相対,787,79,510,16,70,112,200915
エラチオールベゴニア,0,第三者等,6,6,0,0,0,0,200915
センパフローレンス,4288,せり・入札,1972,72,0,0,288,1612,200915
センパフローレンス,0,相対,1596,0,0,0,1456,140,200915
センパフローレンス,0,第三者等,720,0,0,0,720,0,200915
ゼラニューム,2505,せり・入札,1827,132,24,0,726,945,200915
ゼラニューム,0,相対,678,0,98,0,276,304,200915
りんどう,5857,せり・入札,928,30,414,0,195,289,200915
りんどう,0,相対,4731,236,2018,0,215,2262,200915
りんどう,0,第三者等,198,150,0,0,48,0,200915
カランコエ,3522,せり・入札,1191,137,551,80,266,157,200915
カランコエ,0,相対,2331,120,640,121,507,943,200915
シャコバサボテン,2682,せり・入札,1598,152,936,140,197,173,200915
シャコバサボテン,0,相対,1084,48,734,10,87,205,200915
アザレア,1422,せり・入札,543,22,156,0,127,238,200915
アザレア,0,相対,871,33,521,0,149,168,200915
アザレア,0,第三者等,8,8,0,0,0,0,200915
デンファレ,520,せり・入札,91,0,84,0,2,5,200915
デンファレ,0,相対,429,38,345,0,10,36,200915
ファレノプシス,7601,せり・入札,1378,43,551,79,193,512,200915
ファレノプシス,0,相対,6198,472,2640,403,297,2386,200915
ファレノプシス,0,第三者等,11,0,11,0,0,0,200915
ファレノプシス,0,商物分離,14,0,14,0,0,0,200915
スパティフィラム,174,せり・入札,64,0,53,0,0,11,200915
スパティフィラム,0,相対,110,0,83,0,11,16,200915
フィロデンドロン,820,せり・入札,197,29,89,0,41,38,200915
フィロデンドロン,0,相対,622,56,250,0,134,182,200915
フィロデンドロン,0,第三者等,1,0,0,0,1,0,200915
ポトス,2925,せり・入札,1615,125,896,0,299,295,200915
ポトス,0,相対,1281,136,467,0,354,324,200915
ポトス,0,第三者等,29,9,0,0,20,0,200915
アジアンタム,241,せり・入札,38,0,38,0,0,0,200915
アジアンタム,0,相対,203,0,173,0,0,30,200915
ネフロレピス,598,せり・入札,344,0,162,0,17,165,200915
ネフロレピス,0,相対,254,6,175,0,12,61,200915
アロエ,399,せり・入札,264,32,70,8,8,146,200915
アロエ,0,相対,135,8,95,0,8,24,200915
マッサンゲアーナ,290,せり・入札,23,7,6,4,1,5,200915
マッサンゲアーナ,0,相対,267,4,169,7,21,66,200915
ベンジャミン,314,せり・入札,74,0,62,0,5,7,200915
ベンジャミン,0,相対,235,0,178,0,11,46,200915
ベンジャミン,0,第三者等,5,5,0,0,0,0,200915
その他の鉢物,209556,せり・入札,59529,2856,18580,2183,6054,29856,200915
その他の鉢物,0,相対,145712,2472,44471,1584,10643,86542,200915
その他の鉢物,0,第三者等,1841,76,110,0,1655,0,200915
その他の鉢物,0,商物分離,2474,0,2474,0,0,0,200915
その他の苗物,224908,せり・入札,72894,6504,46952,5562,10900,2976,200915
その他の苗物,0,相対,144001,7837,104881,2752,22549,5982,200915
その他の苗物,0,第三者等,4863,92,659,0,4112,0,200915
その他の苗物,0,商物分離,3150,0,3150,0,0,0,200915
その他の花き,14013,せり・入札,2518,1100,1217,160,28,13,200915
その他の花き,0,相対,10734,200,4215,0,23,6296,200915
その他の花き,0,商物分離,761,0,761,0,0,0,200915
輪菊(白),160960,せり・入札,16620,1780,13540,200,0,1100,200916
輪菊(白),0,相対,143540,18090,103120,9270,2000,11060,200916
輪菊(白),0,第三者等,800,800,0,0,0,0,200916
輪菊(白)岩の白扇,30140,せり・入札,1120,0,480,100,200,340,200916
輪菊(白)岩の白扇,0,相対,29020,2900,20580,1320,3540,680,200916
輪菊(白)精の一世,579500,せり・入札,8630,1960,4270,300,540,1560,200916
輪菊(白)精の一世,0,相対,486930,95870,225670,70620,54380,40390,200916
輪菊(白)精の一世,0,第三者等,24740,19730,4210,0,800,0,200916
輪菊(白)精の一世,0,商物分離,59200,0,59200,0,0,0,200916
輪菊(黄),558790,せり・入札,20030,1660,12090,1000,700,4580,200916
輪菊(黄),0,相対,496680,93490,240060,78020,56780,28330,200916
輪菊(黄),0,第三者等,10180,10180,0,0,0,0,200916
輪菊(黄),0,商物分離,31900,0,31900,0,0,0,200916
輪菊(赤),66150,せり・入札,6190,300,5290,0,0,600,200916
輪菊(赤),0,相対,53480,12480,26190,3030,6350,5430,200916
輪菊(赤),0,第三者等,180,180,0,0,0,0,200916
輪菊(赤),0,商物分離,6300,0,6300,0,0,0,200916
スプレー菊(白),171960,せり・入札,13050,1720,7760,0,920,2650,200916
スプレー菊(白),0,相対,156420,12590,87370,24880,11880,19700,200916
スプレー菊(白),0,第三者等,2490,2330,0,0,0,160,200916
スプレー菊(黄),151020,せり・入札,11050,800,8430,0,1520,300,200916
スプレー菊(黄),0,相対,136790,9290,83190,19090,12960,12260,200916
スプレー菊(黄),0,第三者等,3180,3180,0,0,0,0,200916
スプレー菊(ピ),158780,せり・入札,5210,980,2880,0,200,1150,200916
スプレー菊(ピ),0,相対,152280,9000,95080,23650,8360,16190,200916
スプレー菊(ピ),0,第三者等,1290,1240,0,0,0,50,200916
小菊(白),204455,せり・入札,2515,400,1465,0,0,650,200916
小菊(白),0,相対,193480,30130,108600,24700,19940,10110,200916
小菊(白),0,第三者等,5110,5110,0,0,0,0,200916
小菊(白),0,商物分離,3350,0,3350,0,0,0,200916
小菊(黄),296975,せり・入札,7030,730,6300,0,0,0,200916
小菊(黄),0,相対,281875,55605,169300,24090,19070,13810,200916
小菊(黄),0,第三者等,4420,4420,0,0,0,0,200916
小菊(黄),0,商物分離,3650,0,3650,0,0,0,200916
小菊(赤),346115,せり・入札,7240,100,5390,0,0,1750,200916
小菊(赤),0,相対,325075,42350,190915,46180,26940,18690,200916
小菊(赤),0,第三者等,9950,9950,0,0,0,0,200916
小菊(赤),0,商物分離,3850,0,3850,0,0,0,200916
カーネーション(白),40794,せり・入札,5025,625,2630,0,920,850,200916
カーネーション(白),0,相対,34889,1675,26664,400,1930,4220,200916
カーネーション(白),0,第三者等,880,880,0,0,0,0,200916
カーネーション(赤),323031,せり・入札,20485,1315,17850,0,270,1050,200916
カーネーション(赤),0,相対,297806,46308,132003,52650,47655,19190,200916
カーネーション(赤),0,第三者等,4740,4740,0,0,0,0,200916
カーネーション(ピ),125106,せり・入札,19541,2345,16326,50,120,700,200916
カーネーション(ピ),0,相対,100724,10055,58664,14150,9355,8500,200916
カーネーション(ピ),0,第三者等,4841,4741,0,0,0,100,200916
スプレーカーネ(ピ),271515,せり・入札,26798,200,25398,250,100,850,200916
スプレーカーネ(ピ),0,相対,241217,7013,189904,28350,7800,8150,200916
スプレーカーネ(ピ),0,第三者等,3500,3500,0,0,0,0,200916
スプレーカーネ(複),139912,せり・入札,16022,1742,11030,250,700,2300,200916
スプレーカーネ(複),0,相対,120978,6823,90755,11000,4950,7450,200916
スプレーカーネ(複),0,第三者等,2912,2862,50,0,0,0,200916
バラ(白),39334,せり・入札,5360,80,3610,210,310,1150,200916
バラ(白),0,相対,33354,680,21559,1805,1250,8060,200916
バラ(白),0,第三者等,320,270,0,0,50,0,200916
バラ(白),0,商物分離,300,0,250,0,0,50,200916
バラ(黄),22689,せり・入札,1470,0,960,110,90,310,200916
バラ(黄),0,相対,20939,500,13634,1930,1945,2930,200916
バラ(黄),0,第三者等,250,210,0,0,40,0,200916
バラ(黄),0,商物分離,30,0,0,0,0,30,200916
バラ(赤),44158,せり・入札,2819,0,1439,90,610,680,200916
バラ(赤),0,相対,40589,1935,23522,3845,2727,8560,200916
バラ(赤),0,第三者等,670,520,0,0,150,0,200916
バラ(赤),0,商物分離,80,0,80,0,0,0,200916
バラ(ピ),72746,せり・入札,4300,440,2360,210,670,620,200916
バラ(ピ),0,相対,67696,2300,41631,6370,3120,14275,200916
バラ(ピ),0,第三者等,730,600,0,0,100,30,200916
バラ(ピ),0,商物分離,20,0,0,0,0,20,200916
スプレーバラ,62716,せり・入札,3815,110,1685,230,160,1630,200916
スプレーバラ,0,相対,57981,1230,36881,7725,1230,10915,200916
スプレーバラ,0,第三者等,820,820,0,0,0,0,200916
スプレーバラ,0,商物分離,100,0,100,0,0,0,200916
鉄砲ゆり,55280,せり・入札,1470,240,1230,0,0,0,200916
鉄砲ゆり,0,相対,53340,3975,42170,760,2380,4055,200916
鉄砲ゆり,0,第三者等,470,470,0,0,0,0,200916
すかしゆり,45843,せり・入札,1480,100,1370,10,0,0,200916
すかしゆり,0,相対,32794,3469,26975,120,2170,60,200916
すかしゆり,0,第三者等,1169,919,0,0,250,0,200916
すかしゆり,0,商物分離,10400,0,10400,0,0,0,200916
ハイブリッド,135712,せり・入札,9460,490,6320,950,860,840,200916
ハイブリッド,0,相対,121652,10472,74870,14315,5600,16395,200916
ハイブリッド,0,第三者等,1200,1200,0,0,0,0,200916
ハイブリッド,0,商物分離,3400,0,3400,0,0,0,200916
シニュアータ系,183205,せり・入札,3460,0,2650,0,0,810,200916
シニュアータ系,0,相対,125775,8430,73430,12400,14160,17355,200916
シニュアータ系,0,第三者等,1170,1070,0,0,0,100,200916
シニュアータ系,0,商物分離,52800,0,52800,0,0,0,200916
その他スターチス,34694,せり・入札,630,70,560,0,0,0,200916
その他スターチス,0,相対,33869,1960,19445,4850,2019,5595,200916
その他スターチス,0,第三者等,195,165,0,0,30,0,200916
トルコキキョウ(白),35705,せり・入札,3595,0,2430,675,460,30,200916
トルコキキョウ(白),0,相対,32110,0,24505,4515,3090,0,200916
トルコキキョウ(ピ),37980,せり・入札,6700,60,2100,2880,1600,60,200916
トルコキキョウ(ピ),0,相対,31180,620,23005,4205,3350,0,200916
トルコキキョウ(ピ),0,第三者等,100,100,0,0,0,0,200916
トルコキキョウ(紫),30498,せり・入札,3958,250,1250,868,1590,0,200916
トルコキキョウ(紫),0,相対,26040,835,16340,3740,5065,60,200916
トルコキキョウ(紫),0,第三者等,500,480,0,0,20,0,200916
トルコキキョウ(複),25065,せり・入札,2690,280,990,1390,30,0,200916
トルコキキョウ(複),0,相対,22175,2310,17295,2460,0,110,200916
トルコキキョウ(複),0,第三者等,200,200,0,0,0,0,200916
その他トルコキョ,99519,せり・入札,19916,4990,2750,3130,1025,8021,200916
その他トルコキョ,0,相対,75498,11945,18993,6045,1535,36980,200916
その他トルコキョ,0,第三者等,4105,3945,0,0,90,70,200916
大輪グラジオラス,31844,せり・入札,1650,0,1450,200,0,0,200916
大輪グラジオラス,0,相対,29804,3130,20833,640,1390,3811,200916
大輪グラジオラス,0,第三者等,390,390,0,0,0,0,200916
小輪グラジオラス,180,相対,180,0,0,0,100,80,200916
その他グラジオラス,890,相対,890,0,110,150,360,270,200916
カトレア,2887,せり・入札,90,0,50,0,30,10,200916
カトレア,0,相対,2687,720,1240,277,270,180,200916
カトレア,0,第三者等,110,110,0,0,0,0,200916
デンファレ,86255,せり・入札,12340,0,7825,2275,870,1370,200916
デンファレ,0,相対,70015,7930,46690,5940,6290,3165,200916
デンファレ,0,第三者等,690,690,0,0,0,0,200916
デンファレ,0,商物分離,3210,0,3210,0,0,0,200916
宿根かすみ草,54869,せり・入札,980,0,690,30,200,60,200916
宿根かすみ草,0,相対,52719,3925,34429,5645,2670,6050,200916
宿根かすみ草,0,第三者等,1170,1120,0,0,0,50,200916
ガーベラ,147404,せり・入札,7050,300,4280,140,290,2040,200916
ガーベラ,0,相対,136692,7497,85660,17065,10680,15790,200916
ガーベラ,0,第三者等,3602,1752,0,0,650,1200,200916
ガーベラ,0,商物分離,60,0,60,0,0,0,200916
くじゃく草,69067,せり・入札,11387,1347,4320,2800,950,1970,200916
くじゃく草,0,相対,56580,7750,30310,4530,5730,8260,200916
くじゃく草,0,第三者等,1100,1100,0,0,0,0,200916
けいとう,269189,せり・入札,32766,1265,16011,12410,1485,1595,200916
けいとう,0,相対,232623,18155,144063,22435,14830,33140,200916
けいとう,0,第三者等,3560,3000,210,0,350,0,200916
けいとう,0,商物分離,240,0,240,0,0,0,200916
コスモス,25610,せり・入札,2560,0,2310,250,0,0,200916
コスモス,0,相対,22400,730,17290,1710,610,2060,200916
コスモス,0,第三者等,650,600,0,0,50,0,200916
りんどう,753240,せり・入札,13910,3070,6720,410,770,2940,200916
りんどう,0,相対,662690,125930,363130,45530,83780,44320,200916
りんどう,0,第三者等,20940,10780,160,0,9700,300,200916
りんどう,0,商物分離,55700,0,55700,0,0,0,200916
その他の切花,2265838,せり・入札,241707,25372,153515,20434,10520,31866,200916
その他の切花,0,相対,1980374,133885,1392907,151083,133943,168556,200916
その他の切花,0,第三者等,37082,32517,30,0,1745,2790,200916
その他の切花,0,商物分離,6675,0,6605,0,0,70,200916
そてつ,12300,せり・入札,3370,480,1220,150,1520,0,200916
そてつ,0,相対,8860,1050,6140,320,1250,100,200916
そてつ,0,第三者等,70,70,0,0,0,0,200916
フェニックス,31360,せり・入札,3300,800,2100,400,0,0,200916
フェニックス,0,相対,27260,4000,18460,1550,2450,800,200916
フェニックス,0,第三者等,800,800,0,0,0,0,200916
レザーファン,53769,せり・入札,6032,600,3032,600,500,1300,200916
レザーファン,0,相対,46717,3670,28207,2400,7660,4780,200916
レザーファン,0,第三者等,1020,720,0,0,300,0,200916
その他の切葉,237726,せり・入札,31885,1120,19106,2833,2696,6130,200916
その他の切葉,0,相対,202790,11655,143102,13530,10928,23575,200916
その他の切葉,0,第三者等,3040,2695,0,0,345,0,200916
その他の切葉,0,商物分離,11,0,11,0,0,0,200916
どうだんつつじ,4094,せり・入札,701,0,341,115,0,245,200916
どうだんつつじ,0,相対,3393,0,3082,0,31,280,200916
ユーカリ,25670,せり・入札,5312,64,3887,424,140,797,200916
ユーカリ,0,相対,19884,454,14829,690,194,3717,200916
ユーカリ,0,第三者等,474,474,0,0,0,0,200916
その他の切枝,187925,せり・入札,18550,885,9702,2785,656,4522,200916
その他の切枝,0,相対,165815,5090,121857,7132,5578,26158,200916
その他の切枝,0,第三者等,2828,2528,10,0,200,90,200916
その他の切枝,0,商物分離,732,0,732,0,0,0,200916
ぼさぎく,11,相対,11,0,11,0,0,0,200916
ポットマム,66,相対,66,0,66,0,0,0,200916
エラチオールベゴニア,35,相対,35,0,35,0,0,0,200916
りんどう,849,せり・入札,160,0,4,156,0,0,200916
りんどう,0,相対,689,0,683,6,0,0,200916
カランコエ,88,せり・入札,11,0,11,0,0,0,200916
カランコエ,0,相対,77,0,77,0,0,0,200916
ファレノプシス,643,せり・入札,181,0,113,38,14,16,200916
ファレノプシス,0,相対,446,0,394,21,24,7,200916
ファレノプシス,0,商物分離,16,0,16,0,0,0,200916
フィロデンドロン,74,せり・入札,26,0,26,0,0,0,200916
フィロデンドロン,0,相対,48,0,48,0,0,0,200916
ポトス,146,せり・入札,8,0,8,0,0,0,200916
ポトス,0,相対,138,0,138,0,0,0,200916
アジアンタム,42,相対,42,0,42,0,0,0,200916
マッサンゲアーナ,10,せり・入札,5,0,5,0,0,0,200916
マッサンゲアーナ,0,相対,5,0,5,0,0,0,200916
ベンジャミン,2,せり・入札,1,0,1,0,0,0,200916
ベンジャミン,0,相対,1,0,1,0,0,0,200916
その他の鉢物,2997,せり・入札,854,0,820,34,0,0,200916
その他の鉢物,0,相対,2143,0,2143,0,0,0,200916
その他の苗物,20501,せり・入札,5833,0,5563,270,0,0,200916
その他の苗物,0,相対,14668,0,14668,0,0,0,200916
その他の花き,2254,せり・入札,250,0,50,200,0,0,200916
その他の花き,0,相対,2004,0,1014,740,250,0,200916
ぼさぎく,1864,せり・入札,1131,133,610,0,232,156,200917
ぼさぎく,0,相対,728,14,676,0,4,34,200917
ぼさぎく,0,第三者等,5,0,0,0,5,0,200917
ポットマム,9844,せり・入札,2583,58,1035,0,79,1411,200917
ポットマム,0,相対,1509,35,1090,0,0,384,200917
ポットマム,0,商物分離,5752,0,5752,0,0,0,200917
エラチオールベゴニア,1035,せり・入札,609,69,330,0,30,180,200917
エラチオールベゴニア,0,相対,426,36,320,0,6,64,200917
センパフローレンス,2788,せり・入札,992,0,0,0,0,992,200917
センパフローレンス,0,相対,1796,0,0,0,192,1604,200917
ゼラニューム,1194,せり・入札,799,0,0,0,96,703,200917
ゼラニューム,0,相対,395,0,116,0,48,231,200917
りんどう,5095,せり・入札,801,144,300,0,48,309,200917
りんどう,0,相対,2368,48,1821,0,54,445,200917
りんどう,0,第三者等,46,46,0,0,0,0,200917
りんどう,0,商物分離,1880,0,1880,0,0,0,200917
カランコエ,3733,せり・入札,1003,252,151,0,200,400,200917
カランコエ,0,相対,2730,72,1758,0,260,640,200917
シャコバサボテン,1847,せり・入札,1062,83,637,0,0,342,200917
シャコバサボテン,0,相対,785,28,742,0,0,15,200917
アザレア,725,せり・入札,365,30,302,0,33,0,200917
アザレア,0,相対,360,44,283,0,33,0,200917
デンファレ,206,せり・入札,72,0,72,0,0,0,200917
